管理番号-幹番,管理番号-枝番,体外診薬-承認等番号,体外診薬-販売名,体外診薬-一般的名称,体外診薬-製造販売業者,JLAC検査名称,JLAC11-17,JLAC11-測定物,JLAC11-測定物（名称）,JLAC11-識別,JLAC11-識別（名称）,JLAC11-材料,JLAC11-材料（名称）,JLAC11-測定法,JLAC11-測定法（名称）,JLAC11-結果単位,JLAC11-結果単位（名称）,JLAC11-材料（2）,JLAC11-結果単位（2）,JLAC10-17,JLAC10-分析物,JLAC10-分析物（名称）,JLAC10-識別,JLAC10-識別（名称）,JLAC10-材料,JLAC10-材料（名称）,JLAC10-測定法,JLAC10-測定法（名称）,JLAC10-結果識別,JLAC10-結果識別（名称）,JLAC10-材料（2）,保険-診療行為コード,保険-診療行為名称,保険-点数,備考-体外診薬,備考-JLAC,備考-保険,更新区分,更新日付
10B1038538,2,13B3X00190000023,ユニセルDxH600,35476000^血球計数装置,ベックマン・コールター株式会社,末梢血液像(機械法)-好酸球,B1038-0502-211-538-12,B1038,末梢血液像[機械法],502,血液像－好酸球,211,全血(静脈血、添加物入り),538,自動機械法_ユニセルDxH600,12,%,,,2A160-0000-019-309-54,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,54,好酸球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038538,3,13B3X00190000023,ユニセルDxH600,35476000^血球計数装置,ベックマン・コールター株式会社,末梢血液像(機械法)-好塩基球,B1038-0503-211-538-12,B1038,末梢血液像[機械法],503,血液像－好塩基球,211,全血(静脈血、添加物入り),538,自動機械法_ユニセルDxH600,12,%,,,2A160-0000-019-309-55,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,55,好塩基球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038538,4,13B3X00190000023,ユニセルDxH600,35476000^血球計数装置,ベックマン・コールター株式会社,末梢血液像(機械法)-単球,B1038-0504-211-538-12,B1038,末梢血液像[機械法],504,血液像－単球,211,全血(静脈血、添加物入り),538,自動機械法_ユニセルDxH600,12,%,,,2A160-0000-019-309-56,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,56,単球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038538,5,13B3X00190000023,ユニセルDxH600,35476000^血球計数装置,ベックマン・コールター株式会社,末梢血液像(機械法)-リンパ球,B1038-0505-211-538-12,B1038,末梢血液像[機械法],505,血液像－リンパ球,211,全血(静脈血、添加物入り),538,自動機械法_ユニセルDxH600,12,%,,,2A160-0000-019-309-57,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,57,リンパ球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038538,6,13B3X00190000023,ユニセルDxH600,35476000^血球計数装置,ベックマン・コールター株式会社,末梢血液像(機械法)-顆粒球,B1038-0506-211-538-12,B1038,末梢血液像[機械法],506,血液像－顆粒球,211,全血(静脈血、添加物入り),538,自動機械法_ユニセルDxH600,12,%,,,2A160-0000-019-309-47,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,47,顆粒球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038540,1,13B3X00190000037,UniCel DxH600　コールターセルラーアナリシスシステム,35476000^血球計数装置~70193000^フローサイトメータ,ベックマン・コールター株式会社,末梢血液像(機械法)-好中球,B1038-0501-211-540-12,B1038,末梢血液像[機械法],501,血液像－好中球,211,全血(静脈血、添加物入り),540,自動機械法_UniCel DxH600　コールターセルラーアナリシスシステム,12,%,,,2A160-0000-019-309-51,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,51,好中球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038540,2,13B3X00190000037,UniCel DxH600　コールターセルラーアナリシスシステム,35476000^血球計数装置~70193000^フローサイトメータ,ベックマン・コールター株式会社,末梢血液像(機械法)-好酸球,B1038-0502-211-540-12,B1038,末梢血液像[機械法],502,血液像－好酸球,211,全血(静脈血、添加物入り),540,自動機械法_UniCel DxH600　コールターセルラーアナリシスシステム,12,%,,,2A160-0000-019-309-54,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,54,好酸球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038540,3,13B3X00190000037,UniCel DxH600　コールターセルラーアナリシスシステム,35476000^血球計数装置~70193000^フローサイトメータ,ベックマン・コールター株式会社,末梢血液像(機械法)-好塩基球,B1038-0503-211-540-12,B1038,末梢血液像[機械法],503,血液像－好塩基球,211,全血(静脈血、添加物入り),540,自動機械法_UniCel DxH600　コールターセルラーアナリシスシステム,12,%,,,2A160-0000-019-309-55,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,55,好塩基球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038540,4,13B3X00190000037,UniCel DxH600　コールターセルラーアナリシスシステム,35476000^血球計数装置~70193000^フローサイトメータ,ベックマン・コールター株式会社,末梢血液像(機械法)-単球,B1038-0504-211-540-12,B1038,末梢血液像[機械法],504,血液像－単球,211,全血(静脈血、添加物入り),540,自動機械法_UniCel DxH600　コールターセルラーアナリシスシステム,12,%,,,2A160-0000-019-309-56,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,56,単球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038540,5,13B3X00190000037,UniCel DxH600　コールターセルラーアナリシスシステム,35476000^血球計数装置~70193000^フローサイトメータ,ベックマン・コールター株式会社,末梢血液像(機械法)-リンパ球,B1038-0505-211-540-12,B1038,末梢血液像[機械法],505,血液像－リンパ球,211,全血(静脈血、添加物入り),540,自動機械法_UniCel DxH600　コールターセルラーアナリシスシステム,12,%,,,2A160-0000-019-309-57,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,57,リンパ球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038540,6,13B3X00190000037,UniCel DxH600　コールターセルラーアナリシスシステム,35476000^血球計数装置~70193000^フローサイトメータ,ベックマン・コールター株式会社,末梢血液像(機械法)-顆粒球,B1038-0506-211-540-12,B1038,末梢血液像[機械法],506,血液像－顆粒球,211,全血(静脈血、添加物入り),540,自動機械法_UniCel DxH600　コールターセルラーアナリシスシステム,12,%,,,2A160-0000-019-309-47,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,47,顆粒球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038541,1,13B3X00190000038,UniCel DxHシリーズ　コールターセルラーアナリシスシステム,35476000^血球計数装置~70193000^フローサイトメータ,ベックマン・コールター株式会社,末梢血液像(機械法)-好中球,B1038-0501-211-541-12,B1038,末梢血液像[機械法],501,血液像－好中球,211,全血(静脈血、添加物入り),541,自動機械法_UniCel DxHシリーズ　コールターセルラーアナリシスシステム,12,%,,,2A160-0000-019-309-51,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,51,好中球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038541,2,13B3X00190000038,UniCel DxHシリーズ　コールターセルラーアナリシスシステム,35476000^血球計数装置~70193000^フローサイトメータ,ベックマン・コールター株式会社,末梢血液像(機械法)-好酸球,B1038-0502-211-541-12,B1038,末梢血液像[機械法],502,血液像－好酸球,211,全血(静脈血、添加物入り),541,自動機械法_UniCel DxHシリーズ　コールターセルラーアナリシスシステム,12,%,,,2A160-0000-019-309-54,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,54,好酸球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038541,3,13B3X00190000038,UniCel DxHシリーズ　コールターセルラーアナリシスシステム,35476000^血球計数装置~70193000^フローサイトメータ,ベックマン・コールター株式会社,末梢血液像(機械法)-好塩基球,B1038-0503-211-541-12,B1038,末梢血液像[機械法],503,血液像－好塩基球,211,全血(静脈血、添加物入り),541,自動機械法_UniCel DxHシリーズ　コールターセルラーアナリシスシステム,12,%,,,2A160-0000-019-309-55,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,55,好塩基球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038541,4,13B3X00190000038,UniCel DxHシリーズ　コールターセルラーアナリシスシステム,35476000^血球計数装置~70193000^フローサイトメータ,ベックマン・コールター株式会社,末梢血液像(機械法)-単球,B1038-0504-211-541-12,B1038,末梢血液像[機械法],504,血液像－単球,211,全血(静脈血、添加物入り),541,自動機械法_UniCel DxHシリーズ　コールターセルラーアナリシスシステム,12,%,,,2A160-0000-019-309-56,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,56,単球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038541,5,13B3X00190000038,UniCel DxHシリーズ　コールターセルラーアナリシスシステム,35476000^血球計数装置~70193000^フローサイトメータ,ベックマン・コールター株式会社,末梢血液像(機械法)-リンパ球,B1038-0505-211-541-12,B1038,末梢血液像[機械法],505,血液像－リンパ球,211,全血(静脈血、添加物入り),541,自動機械法_UniCel DxHシリーズ　コールターセルラーアナリシスシステム,12,%,,,2A160-0000-019-309-57,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,57,リンパ球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038541,6,13B3X00190000038,UniCel DxHシリーズ　コールターセルラーアナリシスシステム,35476000^血球計数装置~70193000^フローサイトメータ,ベックマン・コールター株式会社,末梢血液像(機械法)-顆粒球,B1038-0506-211-541-12,B1038,末梢血液像[機械法],506,血液像－顆粒球,211,全血(静脈血、添加物入り),541,自動機械法_UniCel DxHシリーズ　コールターセルラーアナリシスシステム,12,%,,,2A160-0000-019-309-47,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,47,顆粒球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038552,1,14B3X000010001ES,血球計数装置ＭＹＴＨＩＣ　２２ＯＴ（Ｊ）,35476000^血球計数装置,株式会社エイアンドティー,末梢血液像(機械法)-好中球,B1038-0501-211-552-12,B1038,末梢血液像[機械法],501,血液像－好中球,211,全血(静脈血、添加物入り),552,自動機械法_血球計数装置ＭＹＴＨＩＣ　２２ＯＴ（Ｊ）,12,%,,,2A160-0000-019-309-51,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,51,好中球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038552,2,14B3X000010001ES,血球計数装置ＭＹＴＨＩＣ　２２０Ｔ（Ｊ）,35476000^血球計数装置,株式会社エイアンドティー,末梢血液像(機械法)-好酸球,B1038-0502-211-552-12,B1038,末梢血液像[機械法],502,血液像－好酸球,211,全血(静脈血、添加物入り),552,自動機械法_血球計数装置ＭＹＴＨＩＣ　２２ＯＴ（Ｊ）,12,%,,,2A160-0000-019-309-54,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,54,好酸球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038552,3,14B3X000010001ES,血球計数装置ＭＹＴＨＩＣ　２２０Ｔ（Ｊ）,35476000^血球計数装置,株式会社エイアンドティー,末梢血液像(機械法)-好塩基球,B1038-0503-211-552-12,B1038,末梢血液像[機械法],503,血液像－好塩基球,211,全血(静脈血、添加物入り),552,自動機械法_血球計数装置ＭＹＴＨＩＣ　２２ＯＴ（Ｊ）,12,%,,,2A160-0000-019-309-55,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,55,好塩基球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038552,4,14B3X000010001ES,血球計数装置ＭＹＴＨＩＣ　２２０Ｔ（Ｊ）,35476000^血球計数装置,株式会社エイアンドティー,末梢血液像(機械法)-単球,B1038-0504-211-552-12,B1038,末梢血液像[機械法],504,血液像－単球,211,全血(静脈血、添加物入り),552,自動機械法_血球計数装置ＭＹＴＨＩＣ　２２ＯＴ（Ｊ）,12,%,,,2A160-0000-019-309-56,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,56,単球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038552,5,14B3X000010001ES,血球計数装置ＭＹＴＨＩＣ　２２０Ｔ（Ｊ）,35476000^血球計数装置,株式会社エイアンドティー,末梢血液像(機械法)-リンパ球,B1038-0505-211-552-12,B1038,末梢血液像[機械法],505,血液像－リンパ球,211,全血(静脈血、添加物入り),552,自動機械法_血球計数装置ＭＹＴＨＩＣ　２２ＯＴ（Ｊ）,12,%,,,2A160-0000-019-309-57,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,57,リンパ球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038552,6,14B3X000010001ES,血球計数装置ＭＹＴＨＩＣ　２２０Ｔ（Ｊ）,35476000^血球計数装置,株式会社エイアンドティー,末梢血液像(機械法)-顆粒球,B1038-0506-211-552-12,B1038,末梢血液像[機械法],506,血液像－顆粒球,211,全血(静脈血、添加物入り),552,自動機械法_血球計数装置ＭＹＴＨＩＣ　２２ＯＴ（Ｊ）,12,%,,,2A160-0000-019-309-47,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,47,顆粒球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038551,1,14B3X000010001ET,血球計数装置ＭＹＴＨＩＣ　２２ＣＴ（Ｊ）,35476000^血球計数装置,株式会社エイアンドティー,末梢血液像(機械法)-好中球,B1038-0501-211-551-12,B1038,末梢血液像[機械法],501,血液像－好中球,211,全血(静脈血、添加物入り),551,自動機械法_血球計数装置ＭＹＴＨＩＣ　２２ＣＴ（Ｊ）,12,%,,,2A160-0000-019-309-51,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,51,好中球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038551,2,14B3X000010001ET,血球計数装置ＭＹＴＨＩＣ　２２ＣＴ（Ｊ）,35476000^血球計数装置,株式会社エイアンドティー,末梢血液像(機械法)-好酸球,B1038-0502-211-551-12,B1038,末梢血液像[機械法],502,血液像－好酸球,211,全血(静脈血、添加物入り),551,自動機械法_血球計数装置ＭＹＴＨＩＣ　２２ＣＴ（Ｊ）,12,%,,,2A160-0000-019-309-54,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,54,好酸球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038551,3,14B3X000010001ET,血球計数装置ＭＹＴＨＩＣ　２２ＣＴ（Ｊ）,35476000^血球計数装置,株式会社エイアンドティー,末梢血液像(機械法)-好塩基球,B1038-0503-211-551-12,B1038,末梢血液像[機械法],503,血液像－好塩基球,211,全血(静脈血、添加物入り),551,自動機械法_血球計数装置ＭＹＴＨＩＣ　２２ＣＴ（Ｊ）,12,%,,,2A160-0000-019-309-55,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,55,好塩基球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
10B1038551,4,14B3X000010001ET,血球計数装置ＭＹＴＨＩＣ　２２ＣＴ（Ｊ）,35476000^血球計数装置,株式会社エイアンドティー,末梢血液像(機械法)-単球,B1038-0504-211-551-12,B1038,末梢血液像[機械法],504,血液像－単球,211,全血(静脈血、添加物入り),551,自動機械法_血球計数装置ＭＹＴＨＩＣ　２２ＣＴ（Ｊ）,12,%,,,2A160-0000-019-309-56,2A160,血液像,0,,19,全血(添加物入り),309,自動機械法,56,単球,,160191510.0,末梢血液像（自動機械法）,15.0,,,,3,20191008
